,description,book_id
28,"
From the master of Miami noir comes this tale of four regular guys living in a singles apartment building who experience firsthand that there's more than one type of heat in Miami.Larry Dolman is a rather literal minded ex-cop who now works private security. Eddie Miller is an airline pilot who's studying to get his real estate license. Don Luchessi is a silver salesman
From the master of Miami noir comes this tale of four regular guys living in a singles apartment building who experience firsthand that there's more than one type of heat in Miami.Larry Dolman is a rather literal minded ex-cop who now works private security. Eddie Miller is an airline pilot who's studying to get his real estate license. Don Luchessi is a silver salesman who's separated from his wife but too Catholic to get a divorce. Hank Norton is a drug company rep who gets four times as many dames as any of the other guys. They are all regular guys who like to drink, play cards, meet broads, and shoot a little pool. But when a friendly bet goes horribly awry, they find themselves with two dead bodies on their hands and a homicidal husband in the wings—and acting more like hardened criminals than upstanding citizens.
...more
",222
29,"
""No one writes a better crime novel than Charles Willeford"" Elmore Leonard THE BLACK MASS OF BROTHER SPRINGER tells the story of Sam Springer, a drifter novelist who meets Jack Dover, the retiring Abbot of the Church of God's Flock. Dover's final official act is to ordain Springer and send him off to serve as pastor of an all-Black church in Jacksonville, Florida. Springer
""No one writes a better crime novel than Charles Willeford"" Elmore Leonard THE BLACK MASS OF BROTHER SPRINGER tells the story of Sam Springer, a drifter novelist who meets Jack Dover, the retiring Abbot of the Church of God's Flock. Dover's final official act is to ordain Springer and send him off to serve as pastor of an all-Black church in Jacksonville, Florida. Springer soon becomes entangled in the city's growing civil rights movement . . . and with the church deacon's earthy young wife, Merita. The Washington post calls this darkly humorous novel by Charles Willeford, one of the great crime writers of the 20th century, ""his masterpiece."" This new edition is introduced by James Sallis and contains Willeford's previously unpublished play based on the novel.
...more
",224
30,"
Hoke Moseley has had enough. Tired of struggling against alimony payments, two teenage daughters, a very pregnant, very single partner, and a low paying job as a Miami homicide detective, Hoke moves to Singer Island and vows never step foot on the mainland again. But on the street, career criminal Troy Louden is hatching plans of his own with a gang including a disfigured
Hoke Moseley has had enough. Tired of struggling against alimony payments, two teenage daughters, a very pregnant, very single partner, and a low paying job as a Miami homicide detective, Hoke moves to Singer Island and vows never step foot on the mainland again. But on the street, career criminal Troy Louden is hatching plans of his own with a gang including a disfigured hooker, a talentless artist, and a clueless retiree. But when his simple robbery results in ruthless and indiscriminate bloodshed, Hoke quickly remembers why he is a cop and hurls himself back into the world he meant to leave behind forever.A masterly tale of both mid-life crisis and murder, Sideswipe is a page-turning thriller packed with laughs, loaded with suspense, and featuring one of the truly original detectives of all time.
...more
",225
31,"
Is comedy postmodern?Kirby Olson posits that no one has been more marginalized than the comic writer, whose irreverent truths have always made others uncomfortable. In a literary age that purports to champion diversity, comic writers remain an underclass huddling at the fringes of the canon. Olson challenges the status quo by inviting the comic writer into the center of
Is comedy postmodern?Kirby Olson posits that no one has been more marginalized than the comic writer, whose irreverent truths have always made others uncomfortable. In a literary age that purports to champion diversity, comic writers remain an underclass huddling at the fringes of the canon. Olson challenges the status quo by inviting the comic writer into the center of literary debate.In the growing discipline of humor studies, Olson is the first to create a substantial link between the fields of comedy and postmodernism, discovering in comic writers a philosophy of oddness and paradox that parallels and extends the work of the major postmodern thinkers.With elegant clarity, Comedy After Post-modernism examines: Edward Lear as he invents a comic picturesque to challenge the sublime of Kant and Ruskin Gregory Corso as he explodes the Great Chain of Being of his early Catholicism Philippe Soupault as a comic surrealist undoing the sacrificial aesthetics of André Breton P.G. Wodehouse as a social thinker with surprisingly deep affinities to anarchist Peter Kropotkin and radical social theorist Charles Fourier Stewart Home, the infamously violent punk author, as a pacifist whose narrative questions Marxist-anarchist terrorism in favor of patience and tolerance Charles Willeford, the maestro of the black humor police procedural, as a postmodern philosopher who deepens the problems of ethical and aesthetic judgment after postmodernism. “An original, splendidly researched, and necessary book. By pointing to the vast excluded literature of ‘comic writers,’ Dr. Olson opens the door to a postmodern scholarship capable of greater flexibility. Comedy After Postmodernism evinces a lucid, passionate, and engaging style.” —Andrei Codrescu There was an old man on the Border, Who lived in the utmost disorder;He danced with the cat, and made tea in his hat,Which vexed all the folks on the Border.—From The Complete Nonsense of Edward Lear
...more
",226
32,"
The sport is cockfighting and Frank Mansfield is the cockfighter - a silent and fiercely contrary man whose obsession with winning will cost him almost everything. In this haunting, ribald, and percussively violent work, the author of Hoke Moseley detective novels yields a floodlit vision of the cockpits and criminal underbelly of the rural south. First published in 1962
The sport is cockfighting and Frank Mansfield is the cockfighter - a silent and fiercely contrary man whose obsession with winning will cost him almost everything. In this haunting, ribald, and percussively violent work, the author of Hoke Moseley detective novels yields a floodlit vision of the cockpits and criminal underbelly of the rural south. First published in 1962 by Charles Willeford, later made into a Roger Corman film.
...more
",228
33,"
Florida homicide detective Hoke Moseley's life suddenly went to bell one morning. His ex-wife had married a big-time pro ballplayer. His two teenage daughters moved in. And his lieutenant had dumped ever? unsolved murder in Miami on him. So Hoke decided to bail out stretch out on Singer Island, give up police work, and watch the ocean roll.But trouble wasn't going to let
Florida homicide detective Hoke Moseley's life suddenly went to bell one morning. His ex-wife had married a big-time pro ballplayer. His two teenage daughters moved in. And his lieutenant had dumped ever? unsolved murder in Miami on him. So Hoke decided to bail out stretch out on Singer Island, give up police work, and watch the ocean roll.But trouble wasn't going to let Hoke get away. Not a stone's throw from his laid-back new life, a slick, handsome psychopath was planning his next armed robbery. The heist would suck a curmudgeon retiree into a life of crime, blast a half-dozen people, off the planet, and leave nary a clue behind.It was a case right up Hoke's alley: weird enough to catch his attention, personal enough to make him mad, and twisted enough to make Hoke forget he didn't want to be a cop...a good guy in a world gone very, very bad.
...more
",229
34,"
James Figueras is a brilliant art critic in search of the coup that will make him the leader in his field. Figueras has been offered a chance to meet the reclusive artist Deberieu; in return, all he has to do is steal one of the master's paintings. But from stealing, as Figueras learns, it is only a very short step to killing.
",230
35,"
Tom Wolfe, the master social novelist of our time, the spot-on chronicler of all things contemporary and cultural, presents a sensational new novel about life, love, and learning--or the lack of it--amid today's American colleges.Our story unfolds at fictional Dupont University: those Olympian halls of scholarship housing the cream of America's youth, the roseate Gothic
Tom Wolfe, the master social novelist of our time, the spot-on chronicler of all things contemporary and cultural, presents a sensational new novel about life, love, and learning--or the lack of it--amid today's American colleges.Our story unfolds at fictional Dupont University: those Olympian halls of scholarship housing the cream of America's youth, the roseate Gothic spires and manicured lawns suffused with tradition . . . Or so it appears to beautiful, brilliant Charlotte Simmons, a sheltered freshman from North Carolina. But Charlotte soon learns, to her mounting dismay, that for the upper-crust coeds of Dupont, sex, cool, and kegs trump academic achievement every time.As Charlotte encounters the paragons of Dupont's privileged elite--her roommate, Beverly, a Groton-educated Brahmin in lusty pursuit of lacrosse players; Jojo Johanssen, the only white starting player on Dupont's godlike basketball team, whose position is threatened by a hotshot black freshman from the projects; the Young Turk of Saint Ray fraternity, Hoyt Thorpe, whose heady sense of entitlement and social domination is clinched by his accidental brawl with a bodyguard for the governor of California; and Adam Geller, one of the Millennial Mutants who run the university's ""independent"" newspaper and who consider themselves the last bastion of intellectual endeavor on the sex-crazed, jock-obsessed campus--she is seduced by the heady glamour of acceptance, betraying both her values and upbringing before she grasps the power of being different--and the exotic allure of her own innocence.With his trademark satirical wit and famously sharp eye for telling detail, Wolfe's I Am Charlotte Simmons draws on extensive observations at campuses across the country to immortalize the early-21st-century college-going experience.
...more
",231
36,"
Dupont University--the Olympian halls of learning housing the cream of America's youth, the roseate Gothic spires and manicured lawns suffused with tradition... Or so it appears to beautiful, brilliant Charlotte Simmons, a sheltered freshman from North Carolina. But Charlotte soon learns, to her mounting dismay, that for the uppercrust coeds of Dupont, sex, Cool, and kegs
Dupont University--the Olympian halls of learning housing the cream of America's youth, the roseate Gothic spires and manicured lawns suffused with tradition... Or so it appears to beautiful, brilliant Charlotte Simmons, a sheltered freshman from North Carolina. But Charlotte soon learns, to her mounting dismay, that for the uppercrust coeds of Dupont, sex, Cool, and kegs trump academic achievement every time.As Charlotte encounters Dupont's privileged elite--her roommate, Beverly, a Groton-educated Brahmin in lusty pursuit of lacrosse players; Jojo Johanssen, the only white starting player on Dupont's godlike basketball team, whose position is threatened by a hotshot black freshman from the projects; the Young Turk of Saint Ray fraternity, Hoyt Thorpe, whose heady sense of entitlement and social domination is clinched by his accidental brawl with a bodyguard for the governor of California; and Adam Geller, one of the Millennial Mutants who run the university's ""independent"" newspaper and who consider themselves the last bastion of intellectual endeavor on the sex-crazed, jock-obsessed campus--she gains a new, revelatory sense of her own power, that of her difference and of her very innocence, but little does she realize that she will act as a catalyst in all of their lives.
...more
",232
37,"
The absurd and fanciful verses of Edward Lear-from ""The Owl and the Pussy-cat"" to ""The Jumblies,"" from ""The Scroobious Pip"" to countless limericks-have enchanted generations of readers, children and adults alike. This delightful collection, the most comprehensive ever compiled of his work, presents all of Lear's verse and other nonsense writings, including stories,
The absurd and fanciful verses of Edward Lear-from ""The Owl and the Pussy-cat"" to ""The Jumblies,"" from ""The Scroobious Pip"" to countless limericks-have enchanted generations of readers, children and adults alike. This delightful collection, the most comprehensive ever compiled of his work, presents all of Lear's verse and other nonsense writings, including stories, letters, and illustrated alphabets, as well as previously unpublished material. Featuring Lear's own line drawings throughout and an introduction by leading Lear authority Vivien Noakes, this captivating volume reveals a complex man of ample talents, achievements, and influence-and is teeming with timeless nonsense.
...more
",234
38,"
The owls, hen, larks, and their nests in his beard, are among the fey fauna and peculiar persons inhabiting the uniquely inspired nonsense rhymes and drawings of Lear (20th child of a London stockbroker), whose Book of Nonsense, first published in 1846, stands alone as the ultimate and most loved expression in English of freewheeling, benign, and unconstricted merriment.
",235
39,"
The Owl and the Pussy-Cat, Calico Pie and The Pobble Who Has No Toes, together with Edward Lear's crazy limericks, have entertained adults and children alike for over 100 years.This edition, illustrated by the author, contains all the verse and stories of the Book of Nonsense, More Nonsense, Nonsense Songs, Nonsense Stories, Nonsense Alphabets and Nonsense Cookery. It has
The Owl and the Pussy-Cat, Calico Pie and The Pobble Who Has No Toes, together with Edward Lear's crazy limericks, have entertained adults and children alike for over 100 years.This edition, illustrated by the author, contains all the verse and stories of the Book of Nonsense, More Nonsense, Nonsense Songs, Nonsense Stories, Nonsense Alphabets and Nonsense Cookery. It has a biographical Preface by Lear himself, and concludes with some delightful 'heraldic' sketches of his cat, Foss.
...more
",236
40,"
Utterly delightful to read aloud, and for parent and child to share, Edward Lear's humorous verses shine with irrepressible joy and rhythm. Filled with exuberantly nonsensical made-up words (like ""Scroobius Pip"" and ""pobble""!) that tickle the funny bone, his work gives free rein to youthful imaginations. What better to foster a love of poetry than the immediately appealing
Utterly delightful to read aloud, and for parent and child to share, Edward Lear's humorous verses shine with irrepressible joy and rhythm. Filled with exuberantly nonsensical made-up words (like ""Scroobius Pip"" and ""pobble""!) that tickle the funny bone, his work gives free rein to youthful imaginations. What better to foster a love of poetry than the immediately appealing The Owl and the Pussy-Cat, with its effortless rhymes, songlike beat, and charming animal characters? Or The Quangle Wangle's Hat, which tells the tale of a creature who warmly welcomes everyone--and so makes everyone cheerful. In Dingle Bank, even some young and mischievous boys punished by their schoolmaster make the best of their situation and succeed in having a good time. Bright and fanciful paintings--all as wildly energetic and unrestrained as the language itself--add to the enjoyment. 20 examples of Lear's finest poems will entice children over and over again--and, as always, this acclaimed series features fascinating biographical information, introductions to each verse, and full annotations that define difficult vocabulary.
...more
",237
41,"
Edward Lear's acrobatic rhymes insistently tumble from the tongue and celebrate the glorious fun of wordplay. Only Vladimir Radunsky's electric artwork could possibly capture this much energy. Within the quiet covers of this book, the artist springs loose the grandest kings, the highest of kites, a goose-stepping gander, and, even, Lear himself. The pages almost turn
Edward Lear's acrobatic rhymes insistently tumble from the tongue and celebrate the glorious fun of wordplay. Only Vladimir Radunsky's electric artwork could possibly capture this much energy. Within the quiet covers of this book, the artist springs loose the grandest kings, the highest of kites, a goose-stepping gander, and, even, Lear himself. The pages almost turn themselves.
...more
",239
42,"
A delightful picture book for young children, bringing new life to five of Edward Lear's best-loved nonsense verses: The Owl and the Pussy Cat The Pobble Who has No Toes The Pelican Chorus The Jumblies The Quangle Wangle's Hat Zany characters leap across the pages in a colourful fantasy world, where nothing is what it seems and anything is possible.
",240
43,"
Hand painted cut paper artwork by Caldecott winner Suse MacDonald illustrates this adaptation of Edward Lear's classic ABC rhyme.
",241
44,"
Edward Lear's nonsense poem about two unlikely sweethearts--an elegant owl and a beautiful cat--has found a perfect match in artist Jan Brett. She traveled to the Caribbean (the land where the Bong-tree grows, perhaps?) to research her illustrations as well as the settings, costume details, plants, and fish native to the area. Readers can follow an illustrated subplot of
Edward Lear's nonsense poem about two unlikely sweethearts--an elegant owl and a beautiful cat--has found a perfect match in artist Jan Brett. She traveled to the Caribbean (the land where the Bong-tree grows, perhaps?) to research her illustrations as well as the settings, costume details, plants, and fish native to the area. Readers can follow an illustrated subplot of two yellow fish who also fall in love under the pea-green boat. A charming treatment of a classic children's poem. (Ages 3 to 7)
...more
",242
45,"
Reveals how the Pobble came to lose his toes and what happened afterwards.
",243
46,"
Ever eaten Poodle Strudel? Slain a Jabberwock? Bathed in Irish Stew? Quentin Blake is one of the best loved of children’s illustrators. In this brilliant book he has selected and illustrated his favourite comic verse, making it pure entertainment for nonsense-lovers of all ages. His unique style of drawing brings a new perspective to every poem. Classic writers such as
Ever eaten Poodle Strudel? Slain a Jabberwock? Bathed in Irish Stew? Quentin Blake is one of the best loved of children’s illustrators. In this brilliant book he has selected and illustrated his favourite comic verse, making it pure entertainment for nonsense-lovers of all ages. His unique style of drawing brings a new perspective to every poem. Classic writers such as Lewis Carroll and Edward Lear are combined with more contemporary talents such as Roger McGough, Margaret Mahy and Russell Hoban. With fifteen wonderfully absurd sections, including Distracting Creatures, Sticky Ends, I Wish I Were a Jelly Fish, A Recipe for Indigestion and Chortling and Galumphing, here is a delightful collection of the topsy-turvy, the fantastical, the anarchic, the illogical and the utterly wonderful.
...more
",244
47,"
Some of the most rewarding pages in Henry Miller's books concern his self-education as a writer. He tells, as few great writers ever have, how he set his goals, how he discovered the excitement of using words, how the books he read influenced him, and how he learned to draw on his own experience.
",245
48,"
The Colossus of Maroussi is an impressionist travelogue by Henry Miller, written in 1939 and first published in 1941 by Colt Press of San Francisco. As an impoverished writer in need of rejuvenation, Miller travelled to Greece at the invitation of his friend, the writer Lawrence Durrell. The text is inspired by the events that occurred. The text is ostensibly a portrait of
The Colossus of Maroussi is an impressionist travelogue by Henry Miller, written in 1939 and first published in 1941 by Colt Press of San Francisco. As an impoverished writer in need of rejuvenation, Miller travelled to Greece at the invitation of his friend, the writer Lawrence Durrell. The text is inspired by the events that occurred. The text is ostensibly a portrait of the Greek writer George Katsimbalis, although some critics have opined that is more of a self-portrait of Miller himself.[1] Miller considered it to be his greatest work.
...more
",246
49,"
This tender and nostalgic work dates from the same period as Tropic of Cancer (1934). It is a celebration of love, art, and the Bohemian life at a time when the world was simpler and slower, and Miller an obscure, penniless young writer in Paris. Whether discussing the early days of his long friendship with Alfred Perles or his escapades at the Club Melody brothel, in
This tender and nostalgic work dates from the same period as Tropic of Cancer (1934). It is a celebration of love, art, and the Bohemian life at a time when the world was simpler and slower, and Miller an obscure, penniless young writer in Paris. Whether discussing the early days of his long friendship with Alfred Perles or his escapades at the Club Melody brothel, in Quiet Days in Clichy Miller describes a period that would shape his entire life and oeuvre.
...more
",247
50,"
Whence Henry Miller's title for this, one of his most appealing books; first published in 1957, it tells the story of Miller's life on the Big Sur, a section of California coast where he lived for fifteen years.Big Sur is the portrait of a place one of the most colorful in the U.S. and of the extraordinary people Miller knew there: writers (and writers who didn't write),
Whence Henry Miller's title for this, one of his most appealing books; first published in 1957, it tells the story of Miller's life on the Big Sur, a section of California coast where he lived for fifteen years.Big Sur is the portrait of a place one of the most colorful in the U.S. and of the extraordinary people Miller knew there: writers (and writers who didn't write), mystics seeking truth in meditation (and the not-so-saintly looking for sex-cults or celebrity), sophisticated children and adult innocents; geniuses, cranks and the unclassifiable.Henry Miller writes with a buoyancy and brimming energy that are infectious. He has a fine touch for comedy. But this is also a serious book the testament of a free spirit who has broken through the restraints and cliches of modern life to find within himself his own kind of paradise.
...more
",248
51,"
Now hailed as an American classic Tropic of Cancer, Henry Miller’s masterpiece, was banned as obscene in this country for twenty-seven years after its first publication in Paris in 1934. Only a historic court ruling that changed American censorship standards, ushering in a new era of freedom and frankness in modern literature, permitted the publication of this first volume
Now hailed as an American classic Tropic of Cancer, Henry Miller’s masterpiece, was banned as obscene in this country for twenty-seven years after its first publication in Paris in 1934. Only a historic court ruling that changed American censorship standards, ushering in a new era of freedom and frankness in modern literature, permitted the publication of this first volume of Miller’s famed mixture of memoir and fiction, which chronicles with unapologetic gusto the bawdy adventures of a young expatriate writer, his friends, and the characters they meet in Paris in the 1930s. Tropic of Cancer is now considered, as Norman Mailer said, ""one of the ten or twenty great novels of our century.""
...more
",249
52,"
Banned in America for almost thirty years because of its explicit sexual content, this companion volume to Miller's Tropic of Cancer chronicles his life in 1920s New York City. Famous for its frank portrayal of life in Brooklyn's ethnic neighborhoods, and Miller's outrageous sexual exploits, Tropic of Capricorn is now considered a cornerstone of modern literature. 
",250
53,"
In 1939, after ten years as an expatriate, Henry Miller returned to the United States with a keen desire to see what his native land was really like—to get to the roots of the American nature and experience. He set out on a journey that was to last three years, visiting many sections of the country and making friends of all descriptions. The Air-Conditioned Nightmare is
In 1939, after ten years as an expatriate, Henry Miller returned to the United States with a keen desire to see what his native land was really like—to get to the roots of the American nature and experience. He set out on a journey that was to last three years, visiting many sections of the country and making friends of all descriptions. The Air-Conditioned Nightmare is the result of that odyssey.
...more
",253
54,"
The social function of the creative personality is a recurrent theme with Henry Miller, and this book is perhaps his most poignant and concentrated analysis of the artist's dilemma.
",254
55,"
Public Places - Urban Spaces is a holistic guide to the many complex and interacting dimensions of urban design. The discussion moves systematically through ideas, theories, research and practice of urban design from a wide range of sources. It gradually builds the concepts one upon the other towards a total view of the subject.
",255
56,"
Paperback: 248 pages Publisher: Free Press (September 1, 1966) Language: English
",256
57,"
We're all familiar with the American spirit. But what about America's spirits? Here is an entertaining and informative guide to haunted places throughout the fifty states.
",257
58,"
Sian Phillips and Peter O'Toole were one of the theaters most fabulous couples--a marriage perhaps rivaled only by that of Richard Burton and Elizabeth Taylor in terms of glamour, power, and public fascination. In her exceptional memoir, Phillips reveals in thoughtful detail their tumultuous life together. She describes the mad and impulsive times with the infamous
Sian Phillips and Peter O'Toole were one of the theaters most fabulous couples--a marriage perhaps rivaled only by that of Richard Burton and Elizabeth Taylor in terms of glamour, power, and public fascination. In her exceptional memoir, Phillips reveals in thoughtful detail their tumultuous life together. She describes the mad and impulsive times with the infamous hellraiser alongside the tempestuous, insecure, and often lonely periods in their marriage. When OToole's career took off with ""Lawrence of Arabia,"" Sian found life increasingly difficult in her parallel roles as wife, mother, and actress, and watched as her own career became progressively sidelined. Against all expectations, though, their union endured for twenty years. When it ended, incredibly, even to herself, Sian plunged straight into another marriage, to a much younger man. Ultimately she emerges alone--triumphant and unrepentant--and the story she recounts here ranks alongside the very best in show business.
...more
",258
59,"
Exploring locales such as city streets, bus stops, parking lots, bars, retail establishments, and discussion groups, Together Alone ventures into what is often thought of as the realm of passing strangers to examine the nature of personal relationships conducted in public spaces. While most studies of social interaction have gone behind closed doors to focus on
Exploring locales such as city streets, bus stops, parking lots, bars, retail establishments, and discussion groups, Together Alone ventures into what is often thought of as the realm of passing strangers to examine the nature of personal relationships conducted in public spaces. While most studies of social interaction have gone behind closed doors to focus on relationships in the family, school, and workplace, this innovative collection pushes the boundaries of the field by analyzing both fleeting and anchored relationships in the seldom-studied communal areas where much of contemporary life takes place. The contributors shed light on the diversity and character of day-to-day negotiations in public spaces and at the same time illuminate how these social ties paradoxically blend aspects of durability and brevity, of emotional closeness and distance, of being together and alone.
...more
",259
60,"
Vital public places--squares, post office steps, playgrounds, street corners--are centers of joyful celebration, heartbroken communion, civic discussion, or for simply hanging out. Squares is intended to help designers, planners, public officials, students, developers, and community leaders understand the history and theories of public commons, elicit community dialogue
Vital public places--squares, post office steps, playgrounds, street corners--are centers of joyful celebration, heartbroken communion, civic discussion, or for simply hanging out. Squares is intended to help designers, planners, public officials, students, developers, and community leaders understand the history and theories of public commons, elicit community dialogue and desires, respond to the natural and built environment, and design compelling places.Mark C. Childs contends that places built to support conviviality are critical components of a good town. He includes theory, brief case studies, and 126 design queries and discussions. These questions range from the general--""How can the life of the community be strengthened by the planning of a civic place?""--to the particular--""Is the place delightful on a Tuesday morning?"" ""What makes a good place for a rendezvous?"" Childs explores the design implications of the automobile, electronic media, the natural environment, urban furniture and structures, public safety, and public art. Interspersed with Childs's text are brief essays by other authors addressing particular kinds of public spaces: parks, urban beaches, farmers' markets, and community gardens.
...more
",260
61,"
The Just In Time! series offers brief, practical resources of immediate help for pastors at an affordable price.Part of a pastor's role in the community is to pray publicly. The pastor is often the official ""pray-er"" at all kinds of community events--the high school football game, the opening of the new grocery store, the county school board meeting, kindergarten
The Just In Time! series offers brief, practical resources of immediate help for pastors at an affordable price.Part of a pastor's role in the community is to pray publicly. The pastor is often the official ""pray-er"" at all kinds of community events--the high school football game, the opening of the new grocery store, the county school board meeting, kindergarten graduation--to name a few. But the pastor must also pray knowing that there are believers (of many persuasions) and non-believers present. In addition to the prayers in this book, there are brief setting descriptions and Scripture references. These prayers can be used with little or no adaptation.Sample prayers: Graduation: ""O God, Author of all wisdom, Giver of all truth, Seeker of all servants, we thank You for the times of life that mark Your continuing goodness. We are grateful for these believers, young in their faith and early in their journey, who have been open to study and learning and who now gain graduation toward tomorrows which will take them in many direction, but never from Your presence.""Suicide: ""O God, if we knew why, we would name it before You! Hear our plea for help; hear our plea for hope. We confess that we do not grasp the depths which drive one of Your children to end the life You began. We confess that faint stirrings of guilt, soft wondering about our own inattentions, and a simple unease all groan within us. Grant us a grace which will be sufficient for our own broken and breaking places.""Citizenship: ""O God, The Giver of beginnings, we praise You for giving to Your servants fresh possibilities, extended hopes, and a new nation. You have given them life and now You give them calls to new loyalties, new responsibilities, and new opportunities. We make no claim for the perfection of this nations, but we do make full claim upon Your presence in its work for justice, its care for the poor, and its openness to those who seek to be its people.""
...more
",261
62,"
For close to 100 years, Seattle''s Pike Place Public Market has been a favorite destination for food-loving locals and tourists alike. Packed with stalls offering the best quality and selection of fish found on the West Coast, restaurants serving up Pacific Northwest cuisine, and culinary shops of every persuasion, the market is a fish-lover''s paradise. In this colorful
For close to 100 years, Seattle'�'s Pike Place Public Market has been a favorite destination for food-loving locals and tourists alike. Packed with stalls offering the best quality and selection of fish found on the West Coast, restaurants serving up Pacific Northwest cuisine, and culinary shops of every persuasion, the market is a fish-lover'�'s paradise. In this colorful gift edition cookbook, best-selling author Braiden Rex-Johnson shares shopping tips, cooking techniques, mail-order sources, and more than 50 recipes for fish and shellfish from the chefs, restaurateurs, and fishmongers who represent the market community. Filled with candid, colorful photos, the PIKE PLACE PUBLIC MARKET SEAFOOD COOKBOOK is the perfect gift for any seafood-loving soul and a great souvenir to bring the best of the market home.A full-color, gift edition seafood cookbook from Seattle'�'s Pike Place Public Market, including 50 recipes and 50 vibrant photographs of the market'�'s people, sites, and seafood.Features information on sustainable fisheries and preservation.Includes a brief history of the Pike Place Public Market.Recipe highlights include Broiled Halibut with Sundried Tomato Tapenade; Balsamic Glazed Salmon; Mussels Proven?+al; Shellfish Risotto; and such simple, tasty sauces as Champagne Sauce, Simple Soy Glaze, and classic Romesco.
...more
",262
63,"
When Isabel Archer, a beautiful, spirited American, is brought to Europe by her wealthy Aunt Touchett, it is expected that she will soon marry. But Isabel, resolved to determine her own fate, does not hesitate to turn down two eligible suitors. She then finds herself irresistibly drawn to Gilbert Osmond, who, beneath his veneer of charm and cultivation, is cruelty itself.
When Isabel Archer, a beautiful, spirited American, is brought to Europe by her wealthy Aunt Touchett, it is expected that she will soon marry. But Isabel, resolved to determine her own fate, does not hesitate to turn down two eligible suitors. She then finds herself irresistibly drawn to Gilbert Osmond, who, beneath his veneer of charm and cultivation, is cruelty itself. A story of intense poignancy, Isabel's tale of love and betrayal still resonates with modern audiences.
...more
",264
64,"
[Penguin Readers Level 3]When Isabel Archer, a young American woman with looks, wit, and imagination, arrives in Europe, she sees the world as `a place of brightness, of free expression, of irresistible action'. She turns aside from suitors who offer her their wealth and devotion to follow her own path. But that way leads to disillusionment and a future as constricted as
[Penguin Readers Level 3]When Isabel Archer, a young American woman with looks, wit, and imagination, arrives in Europe, she sees the world as `a place of brightness, of free expression, of irresistible action'. She turns aside from suitors who offer her their wealth and devotion to follow her own path. But that way leads to disillusionment and a future as constricted as `a dark narrow alley with a dead wall at the end'. In a conclusion that is one of the most moving in modern fiction, Isabel makes her final choice. The Portrait of a Lady is the masterpiece of James's middle period, and Isabel is perhaps his most engaging central character. This edition provides a challenging new introduction and detailed notes; the text is that of the New York Edition and includes Henry James's own Preface.
...more
",265
65,"
Civility and society come head to head in Henry James’ seminal work.The heroine of this powerful novel is the spirited young American Isabel Archer. Blessed by nature and fortune, she journeys to Europe to seek her future, but what she finds may prove to be her undoing. She is courted by three men: an English aristocrat, an American gentleman, and a sensitive expatriate.
Civility and society come head to head in Henry James’ seminal work.The heroine of this powerful novel is the spirited young American Isabel Archer. Blessed by nature and fortune, she journeys to Europe to seek her future, but what she finds may prove to be her undoing. She is courted by three men: an English aristocrat, an American gentleman, and a sensitive expatriate. Her invalid cousin becomes her benefactor and adviser.But it is after the ingenuous Isabel falls prey to the schemes of an infinitely more sophisticated older woman that her life takes shape. Rich in character and the interplay of tensions, The Portrait of a Lady is a brilliant, timeless, and essential American novel.This novel is part of Brilliance Audio's extensive Classic Collection, bringing you timeless masterpieces that you and your family are sure to love.
...more
",266
66,"
Once imagined in past centuries as an affliction from the gods and as a majestic woman of power and wisdom, Dame Melancholy, the Blue Lady, has been reduced to a modern, impersonal clinical category. But we all get the blues sometimes, and how are we to understand what is going on in the psyche in those blue moods? This book, written in a lyrical style with wit and
Once imagined in past centuries as an affliction from the gods and as a majestic woman of power and wisdom, Dame Melancholy, the Blue Lady, has been reduced to a modern, impersonal clinical category. But we all get the blues sometimes, and how are we to understand what is going on in the psyche in those blue moods? This book, written in a lyrical style with wit and passion, intends to redeem melancholy and restore it to its rightful place in the human psyche, as a Muse of creative force, a characteristic of greatness, and a bittersweet comfort in the sensitive soul.
...more
",267
67,"
Described by F. R. Leavis as one of the two most brilliant novels in the language, The Portrait of a Lady tells the story of Isabel Archer, young, American, and eager to embrace life, as she makes her choice from the suitors who court her. She is true to her principles, but at what cost?
",268
68,"
Regarded by many critics as James's masterpiece, this superbly crafted novel presents Isabel Archer, a young American heiress newly arrived in Europe. Spirited and independent, Isabel is determined to make her own decisions in James' penetrating psychological and social insight. Simultaneous release with the Viking hardcover. Now a major motion picture starring Nicole
Regarded by many critics as James's masterpiece, this superbly crafted novel presents Isabel Archer, a young American heiress newly arrived in Europe. Spirited and independent, Isabel is determined to make her own decisions in James' penetrating psychological and social insight. Simultaneous release with the Viking hardcover. Now a major motion picture starring Nicole Kidman, John Malkovich, and Meryl Streep.
...more
",273
69,"
Newly arrived in Europe, Isabel is an independent woman searching for her destiny. Two eligible suitors approach her and are refused. She then becomes utterly captivated by the languid charms of Gilbert Osmond, who thinks only of her money. Through him, she faces a tragic choice.
",274
